Source_HUGO	Source_Entrez	Target_HUGO	Target_Entrez
NFKB1	4790	CCND1	595
NFKB1	4790	C12orf61	283416
NFKB1	4790	B2M	567
NFKB1	4790	ASB2	51676
NFIC	4782	GOT1	2805
NFIC	4782	COL1A1	1277
MYC	4609	ZNRF3	84133
MYC	4609	ZNFX1	57169
MYC	4609	ZNF771	51333
MYC	4609	ZNF512	84450
MYC	4609	ZNF503-AS2	100131213
MYC	4609	ZNF296	162979
MYC	4609	ZNF292	23036
MYC	4609	ZNF259	8882
MYC	4609	ZNF146	7705
MYC	4609	ZIC5	85416
MYC	4609	ZC3HAV1L	92092
MYC	4609	ZBTB49	166793
MYC	4609	ZBTB12	221527
MYC	4609	YWHAH	7533
MYC	4609	YIF1A	10897
MYC	4609	YBX1	4904
MYC	4609	XPO4	64328
MYC	4609	XK	7504
MYC	4609	WRN	7486
MYC	4609	WDR46	9277
MYC	4609	WDR36	134430
MYC	4609	VKORC1L1	154807
MYC	4609	VGF	7425
MYC	4609	VASP	7408
MYC	4609	VAC14	55697
MYC	4609	UXT	8409
MYC	4609	UTP18	51096
MYC	4609	USPL1	10208
MYC	4609	USP36	57602
MYC	4609	USP3	9960
MYC	4609	USP2	9099
MYC	4609	UROD	7389
MYC	4609	UNC93B1	81622
MYC	4609	UHRF1	29128
MYC	4609	UCP3	7352
MYC	4609	UBXN10	127733
MYC	4609	UBN1	29855
MYC	4609	UBE2G2	7327
MYC	4609	UBE2D3	7323
MYC	4609	UBE2C	11065
MYC	4609	UBE2B	7320
MYC	4609	UBAP2L	9898
MYC	4609	TYMP	1890
MYC	4609	TYK2	7297
MYC	4609	TXNDC12	51060
MYC	4609	TXN	7295
MYC	4609	TUBG2	27175
MYC	4609	TUBA4A	7277
MYC	4609	TSPAN4	7106
MYC	4609	TSC2	7249
MYC	4609	TRPM7	54822
MYC	4609	TRMT6	51605
MYC	4609	TRIP13	9319
MYC	4609	TRIM44	54765
MYC	4609	TRAPPC8	22878
MYC	4609	TRAP1	10131
MYC	4609	TPP2	7174
MYC	4609	TOMM5	401505
MYC	4609	TOMM20	9804
MYC	4609	TNXB	7148
MYC	4609	TNXA	7146
MYC	4609	TNPO2	30000
MYC	4609	TNFRSF8	943
MYC	4609	TMF1	7110
MYC	4609	TMEM5	10329
MYC	4609	TMEM127	55654
MYC	4609	TMED10	10972
MYC	4609	TLE3	7090
MYC	4609	TIMM8A	1678
MYC	4609	TIMM50	92609
MYC	4609	THRAP3	9967
MYC	4609	TGS1	96764
MYC	4609	TGFBRAP1	9392
MYC	4609	TFRC	7037
MYC	4609	TERT	7015
MYC	4609	TEF	7008
MYC	4609	TCOF1	6949
MYC	4609	TCIRG1	10312
MYC	4609	TCERG1	10915
MYC	4609	TBL1X	6907
MYC	4609	TBK1	29110
MYC	4609	TATDN2	9797
MYC	4609	TAF6L	10629
MYC	4609	TAF6	6878
MYC	4609	TAF4B	6875
MYC	4609	SYNGAP1	8831
MYC	4609	SYNCRIP	10492
MYC	4609	SYBU	55638
MYC	4609	SURF6	6838
MYC	4609	SUPT5H	6829
MYC	4609	SULT1A4	445329
MYC	4609	SULT1A3	6818
MYC	4609	SUGP2	10147
MYC	4609	STX10	8677
MYC	4609	STOM	2040
MYC	4609	STMN1	3925
MYC	4609	STK4	6789
MYC	4609	STAT6	6778
MYC	4609	STAT3	6774
MYC	4609	ST6GAL1	6480
MYC	4609	SSB	6741
MYC	4609	SRSF7	6432
MYC	4609	SRSF1	6426
MYC	4609	SRPR	6734
MYC	4609	SRP54	6729
MYC	4609	SRD5A1	6715
MYC	4609	SQSTM1	8878
MYC	4609	SPRYD4	283377
MYC	4609	SPIB	6689
MYC	4609	SOD2	6648
MYC	4609	SOD1	6647
MYC	4609	SNRPA	6626
MYC	4609	SNORD86	692201
MYC	4609	SNORD82	25826
MYC	4609	SNORD57	26792
MYC	4609	SNORD56	26793
MYC	4609	SNORD19B	100113381
MYC	4609	SNORD19	692089
MYC	4609	SNORD110	692213
MYC	4609	SNORD104	692227
MYC	4609	SNORD101	594837
MYC	4609	SNORD100	594838
MYC	4609	SNORA76	677842
MYC	4609	SNORA51	677831
MYC	4609	SNORA33	594839
MYC	4609	SNORA14B	677802
MYC	4609	SMC3	9126
MYC	4609	SMAD2	4087
MYC	4609	SLMO1	10650
MYC	4609	SLC7A5	8140
MYC	4609	SLC7A2	6542
MYC	4609	SLC6A15	55117
MYC	4609	SLC39A7	7922
MYC	4609	SLC39A6	25800
MYC	4609	SLC39A14	23516
MYC	4609	SLC38A9	153129
MYC	4609	SLC2A4	6517
MYC	4609	SLC25A3	5250
MYC	4609	SLC19A1	6573
MYC	4609	SLC16A6	9120
MYC	4609	SIGMAR1	10280
MYC	4609	SIAH2	6478
MYC	4609	SHMT1	6470
MYC	4609	SGPP1	81537
MYC	4609	SFXN2	118980
MYC	4609	SET	6418
MYC	4609	SERPINE2	5270
MYC	4609	SERF2	10169
MYC	4609	SEMA6D	80031
MYC	4609	SEC1	653677
MYC	4609	SDF4	51150
MYC	4609	SCML2	10389
MYC	4609	RSU1	6251
MYC	4609	RPS6KA5	9252
MYC	4609	RPS28	6234
MYC	4609	RPS27A	6233
MYC	4609	RPS12	6206
MYC	4609	RPL32	6161
MYC	4609	RPL19	6143
MYC	4609	RPL13	6137
MYC	4609	RPL10	6134
MYC	4609	RHOG	391
MYC	4609	RGS16	6004
MYC	4609	RFX5	5993
MYC	4609	REXO2	25996
MYC	4609	REPIN1	29803
MYC	4609	RCOR2	283248
MYC	4609	RCC1	1104
MYC	4609	RBM4	5936
MYC	4609	RBM15B	29890
MYC	4609	RBBP8	5932
MYC	4609	RAPGEF3	10411
MYC	4609	RANBP1	5902
MYC	4609	RAN	5901
MYC	4609	RAD54L	8438
MYC	4609	RABEP1	9135
MYC	4609	RAB3IL1	5866
MYC	4609	RAB3A	5864
MYC	4609	QTRT1	81890
MYC	4609	PYGL	5836
MYC	4609	PYCRL	65263
MYC	4609	PYCR1	5831
MYC	4609	PWP1	11137
MYC	4609	PTGES3	10728
MYC	4609	PTGES2	80142
MYC	4609	PTDSS1	9791
MYC	4609	PTBP1	5725
MYC	4609	PSMC4	5704
MYC	4609	PSMA1	5682
MYC	4609	PSEN2	5664
MYC	4609	PRSS21	10942
MYC	4609	PRPSAP1	5635
MYC	4609	PRPS2	5634
MYC	4609	PRKRIR	5612
MYC	4609	PRELID1	27166
MYC	4609	PRDX3	10935
MYC	4609	PQBP1	10084
MYC	4609	PPRC1	23082
MYC	4609	PPM1A	5494
MYC	4609	PPID	5481
MYC	4609	PPAT	5471
MYC	4609	PPARGC1B	133522
MYC	4609	PPA1	5464
MYC	4609	POLG2	11232
MYC	4609	POLE3	54107
MYC	4609	POLD4	57804
MYC	4609	POGK	57645
MYC	4609	PMS2	5395
MYC	4609	PMS1	5378
MYC	4609	PLXDC1	57125
MYC	4609	PLOD3	8985
MYC	4609	PLEKHN1	84069
MYC	4609	PLCB3	5331
MYC	4609	PLAGL1	5325
MYC	4609	PLA2G12A	81579
MYC	4609	PKN2	5586
MYC	4609	PIEZO1	9780
MYC	4609	PHPT1	29085
MYC	4609	PFN2	5217
MYC	4609	PFKFB4	5210
MYC	4609	PFDN6	10471
MYC	4609	PEX3	8504
MYC	4609	PER1	5187
MYC	4609	PDE2A	5138
MYC	4609	PCID2	55795
MYC	4609	PCF11	51585
MYC	4609	PCBP1	5093
MYC	4609	PAICS	10606
MYC	4609	PA2G4	5036
MYC	4609	OSGEP	55644
MYC	4609	OGT	8473
MYC	4609	ODC1	4953
MYC	4609	OAF	220323
MYC	4609	NXT1	29107
MYC	4609	NUP88	4927
MYC	4609	NUP62	23636
MYC	4609	NTRK1	4914
MYC	4609	NTPCR	84284
MYC	4609	NPW	283869
MYC	4609	NPM3	10360
MYC	4609	NOP56	10528
MYC	4609	NOL6	65083
MYC	4609	NOD1	10392
MYC	4609	NME1	4830
MYC	4609	NLN	57486
MYC	4609	NHLRC1	378884
MYC	4609	NFKBIA	4792
MYC	4609	NFIX	4784
MYC	4609	NFE2L3	9603
MYC	4609	NFAT5	10725
MYC	4609	NEK8	284086
MYC	4609	NDUFS6	4726
MYC	4609	NDUFAF2	91942
MYC	4609	NAT10	55226
MYC	4609	NAP1L1	4673
MYC	4609	NAB2	4665
MYC	4609	NAA15	80155
MYC	4609	N6AMT1	29104
MYC	4609	MXD4	10608
MYC	4609	MTHFD1	4522
MYC	4609	MTERF	7978
MYC	4609	MSL2	55167
MYC	4609	MRPL40	64976
MYC	4609	MPST	4357
MYC	4609	MPHOSPH6	10200
MYC	4609	MON1A	84315
MYC	4609	MNT	4335
MYC	4609	MKLN1	4289
MYC	4609	MIR92A1	407048
MYC	4609	MIR762	100313837
MYC	4609	MIR497HG	100506755
MYC	4609	MIR4736	100616220
MYC	4609	MIR4514	100616181
MYC	4609	MIR4492	100616376
MYC	4609	MIR20A	406982
MYC	4609	MIR19B1	406980
MYC	4609	MIR19A	406979
MYC	4609	MIR18A	406953
MYC	4609	MIR17	406952
MYC	4609	MIR153-1	406944
MYC	4609	MIR142	406934
MYC	4609	MIR1292	100302138
MYC	4609	MINA	84864
MYC	4609	MGEA5	10724
MYC	4609	MFNG	4242
MYC	4609	MEX3C	51320
MYC	4609	MEX3A	92312
MYC	4609	METTL3	56339
MYC	4609	METTL1	4234
MYC	4609	METAP1D	254042
MYC	4609	MET	4233
MYC	4609	MEPCE	56257
MYC	4609	MEN1	4221
MYC	4609	MEF2D	4209
MYC	4609	MDN1	23195
MYC	4609	MDM2	4193
MYC	4609	MCCC2	64087
MYC	4609	MBNL1	4154
MYC	4609	MBLAC2	153364
MYC	4609	MARS	4141
MYC	4609	MAPRE2	10982
MYC	4609	MAPRE1	22919
MYC	4609	MAP4K5	11183
MYC	4609	MAP4K3	8491
MYC	4609	MAP3K5	4217
MYC	4609	MAN2A2	4122
MYC	4609	M6PR	4074
MYC	4609	LY86	9450
MYC	4609	LTBR	4055
MYC	4609	LSS	4047
MYC	4609	LSM1	27257
MYC	4609	LOC80054	80054
MYC	4609	LOC728463	728463
MYC	4609	LOC645212	645212
MYC	4609	LOC389791	389791
MYC	4609	LOC340037	340037
MYC	4609	LOC284023	284023
MYC	4609	LOC256880	256880
MYC	4609	LOC147727	147727
MYC	4609	LOC100630918	100630918
MYC	4609	LOC100506779	100506779
MYC	4609	LOC100506710	100506710
MYC	4609	LOC100293534	100293534
MYC	4609	LINGO1	84894
MYC	4609	LINC00303	284573
MYC	4609	LEPREL4	10609
MYC	4609	LENG9	94059
MYC	4609	LEF1	51176
MYC	4609	LDHA	3939
MYC	4609	LAMP1	3916
MYC	4609	LAGE3	8270
MYC	4609	KLHL21	9903
MYC	4609	KLF9	687
MYC	4609	KIAA1432	57589
MYC	4609	KIAA0664	23277
MYC	4609	KHK	3795
MYC	4609	KHDRBS1	10657
MYC	4609	KDM4B	23030
MYC	4609	KCNQ5	56479
MYC	4609	KCNH4	23415
MYC	4609	KCNH2	3757
MYC	4609	KANSL1-AS1	644246
MYC	4609	KANSL1	284058
MYC	4609	JARID2	3720
MYC	4609	IVNS1ABP	10625
MYC	4609	ITGB1	3688
MYC	4609	ISG20	3669
MYC	4609	IRF2	3660
MYC	4609	INSR	3643
MYC	4609	INSM1	3642
MYC	4609	INO80	54617
MYC	4609	ING1	3621
MYC	4609	IMPA2	3613
MYC	4609	ILK	3611
MYC	4609	IL15RA	3601
MYC	4609	IGF2BP1	10642
MYC	4609	IFRD2	7866
MYC	4609	IFI30	10437
MYC	4609	ID2	3398
MYC	4609	ICAM2	3384
MYC	4609	HSPE1-MOB4	100529241
MYC	4609	HSPB9	94086
MYC	4609	HSPA8	3312
MYC	4609	HSF2BP	11077
MYC	4609	HSD11B2	3291
MYC	4609	HRSP12	10247
MYC	4609	HPS5	11234
MYC	4609	HOXD13	3239
MYC	4609	HOXB3	3213
MYC	4609	HOXA5	3202
MYC	4609	HOXA-AS3	100133311
MYC	4609	HNRNPH3	3189
MYC	4609	HNRNPA2B1	3181
MYC	4609	HNRNPA1P10	664709
MYC	4609	HNF1A	6927
MYC	4609	HMMR	3161
MYC	4609	HMGN2	3151
MYC	4609	HMBS	3145
MYC	4609	HIRA	7290
MYC	4609	HIF1A	3091
MYC	4609	HES1	3280
MYC	4609	HERPUD1	9709
MYC	4609	HDAC2	3066
MYC	4609	HBP1	26959
MYC	4609	HADHB	3032
MYC	4609	H2AFZ	3015
MYC	4609	GYG1	2992
MYC	4609	GTPBP1	9567
MYC	4609	GSTP1	2950
MYC	4609	GPX1	2876
MYC	4609	GPR56	9289
MYC	4609	GNS	2799
MYC	4609	GNL1	2794
MYC	4609	GIT1	28964
MYC	4609	GAS8	2622
MYC	4609	G6PC3	92579
MYC	4609	FZD7	8324
MYC	4609	FUS	2521
MYC	4609	FPGS	2356
MYC	4609	FOXJ3	22887
MYC	4609	FLJ39051	399972
MYC	4609	FLJ33630	644873
MYC	4609	FLII	2314
MYC	4609	FKBP11	51303
MYC	4609	FKBP10	60681
MYC	4609	FJX1	24147
MYC	4609	FGF9	2254
MYC	4609	FGF8	2253
MYC	4609	FBXO32	114907
MYC	4609	FBXL19	54620
MYC	4609	FASTK	10922
MYC	4609	FASN	2194
MYC	4609	FAM3C	10447
MYC	4609	FAM214B	80256
MYC	4609	FAM173B	134145
MYC	4609	FAM155B	27112
MYC	4609	FAM129B	64855
MYC	4609	FAM123B	139285
MYC	4609	FAM113A	64773
MYC	4609	FAM108B1	51104
MYC	4609	FADS3	3995
MYC	4609	EXOSC5	56915
MYC	4609	ETS2	2114
MYC	4609	ESRRA	2101
MYC	4609	ESD	2098
MYC	4609	ERCC8	1161
MYC	4609	EPM2A	7957
MYC	4609	EPC1	80314
MYC	4609	EPB42	2038
MYC	4609	EPB41	2035
MYC	4609	ENOPH1	58478
MYC	4609	ENO3	2027
MYC	4609	ENO1	2023
MYC	4609	ELK1	2002
MYC	4609	EIF5A2	56648
MYC	4609	EIF4E	1977
MYC	4609	EIF4A1	1973
MYC	4609	EIF3K	27335
MYC	4609	EIF3H	8667
MYC	4609	EIF3F	8665
MYC	4609	EIF2S3	1968
MYC	4609	EHMT2	10919
MYC	4609	EFTUD2	9343
MYC	4609	EBNA1BP2	10969
MYC	4609	E2F1	1869
MYC	4609	DRAP1	10589
MYC	4609	DPM2	8818
MYC	4609	DPM1	8813
MYC	4609	DPAGT1	1798
MYC	4609	DNMT3A	1788
MYC	4609	DNAJC8	22826
MYC	4609	DNAAF2	55172
MYC	4609	DMTF1	9988
MYC	4609	DLEU2	8847
MYC	4609	DKC1	1736
MYC	4609	DHX40	79665
MYC	4609	DHRS4-AS1	55449
MYC	4609	DERL1	79139
MYC	4609	DDX42	11325
MYC	4609	DDX3X	1654
MYC	4609	DDX18	8886
MYC	4609	DDX1	1653
MYC	4609	DDIT3	1649
MYC	4609	DDB1	1642
MYC	4609	DCK	1633
MYC	4609	DBP	1628
MYC	4609	DBI	1622
MYC	4609	DAZAP1	26528
MYC	4609	CUTA	51596
MYC	4609	CTSF	8722
MYC	4609	CTSC	1075
MYC	4609	CTF1	1489
MYC	4609	CSTF3	1479
MYC	4609	CSDA	8531
MYC	4609	CPSF1	29894
MYC	4609	CPEB4	80315
MYC	4609	CPEB1	64506
MYC	4609	COMTD1	118881
MYC	4609	CNPY2	10330
MYC	4609	CLINT1	9685
MYC	4609	CLCN2	1181
MYC	4609	CITED2	10370
MYC	4609	CHRM1	1128
MYC	4609	CHD3	1107
MYC	4609	CGREF1	10669
MYC	4609	CFDP1	10428
MYC	4609	CENPM	79019
MYC	4609	CELSR3	1951
MYC	4609	CEBPZ	10153
MYC	4609	CEBPA	1050
MYC	4609	CDKL3	51265
MYC	4609	CDK6	1021
MYC	4609	CDK5R1	8851
MYC	4609	CDC16	8881
MYC	4609	CD97	976
MYC	4609	CD3EAP	10849
MYC	4609	CD164	8763
MYC	4609	CCNE2	9134
MYC	4609	CCND2	894
MYC	4609	CCDC78	124093
MYC	4609	CCDC6	8030
MYC	4609	CCDC12	151903
MYC	4609	CCDC116	164592
MYC	4609	CBX8	57332
MYC	4609	CBX3	11335
MYC	4609	CBS	875
MYC	4609	CATSPERD	257062
MYC	4609	CASP8	841
MYC	4609	CABLES1	91768
MYC	4609	C9orf43	257169
MYC	4609	C9orf156	51531
MYC	4609	C6orf108	10591
MYC	4609	C4B	721
MYC	4609	C4A	720
MYC	4609	C20orf72	92667
MYC	4609	C2	717
MYC	4609	C1orf51	148523
MYC	4609	C1orf122	127687
MYC	4609	C19orf54	284325
MYC	4609	C12orf66	144577
MYC	4609	C12orf61	283416
MYC	4609	C11orf68	83638
MYC	4609	C10orf71	118461
MYC	4609	BZRAP1	9256
MYC	4609	BRIX1	55299
MYC	4609	BRD2	6046
MYC	4609	BRCA2	675
MYC	4609	BOP1	23246
MYC	4609	BOLA2B	654483
MYC	4609	BOLA2	552900
MYC	4609	BNIP3L	665
MYC	4609	BNIP3	664
MYC	4609	BMP4	652
MYC	4609	BMI1	648
MYC	4609	BHLHE40	8553
MYC	4609	BHLHA15	168620
MYC	4609	BEND3	57673
MYC	4609	BCL3	602
MYC	4609	BCL2	596
MYC	4609	BCAT1	586
MYC	4609	BBC3	27113
MYC	4609	B4GALT2	8704
MYC	4609	B3GALT6	126792
MYC	4609	AVP	551
MYC	4609	ATXN3	4287
MYC	4609	ATXN10	25814
MYC	4609	ATP6V0B	533
MYC	4609	ATP5S	27109
MYC	4609	ATG5	9474
MYC	4609	ATG14	22863
MYC	4609	ATF7IP	55729
MYC	4609	ATF7	11016
MYC	4609	ATF6	22926
MYC	4609	ATAD3B	83858
MYC	4609	ATAD3A	55210
MYC	4609	ASS1	445
MYC	4609	ASPHD1	253982
MYC	4609	ARSB	411
MYC	4609	ARRB2	409
MYC	4609	ARFGEF2	10564
MYC	4609	ARF6	382
MYC	4609	ARF4	378
MYC	4609	ARF1	375
MYC	4609	AQR	9716
MYC	4609	APP	351
MYC	4609	APEX1	328
MYC	4609	AP3M1	26985
MYC	4609	AP1S2	8905
MYC	4609	ANKRD13B	124930
MYC	4609	AMDHD2	51005
MYC	4609	AMD1	262
MYC	4609	ALG1	56052
MYC	4609	ALDOA	226
MYC	4609	ALDH18A1	5832
MYC	4609	AKR7A2	8574
MYC	4609	AKR1A1	10327
MYC	4609	AKAP9	10142
MYC	4609	AKAP11	11215
MYC	4609	AIMP2	7965
MYC	4609	AHSG	197
MYC	4609	AGMAT	79814
MYC	4609	AGAP3	116988
MYC	4609	ADK	132
MYC	4609	ACVR2B	93
MYC	4609	ACTG1	71
MYC	4609	ACHE	43
MYC	4609	ACACA	31
MYC	4609	ABTB2	25841
MYC	4609	ABHD1	84696
MYC	4609	ABCC4	10257
MYC	4609	ABCB6	10058
MYB	4602	PDE4DIP	9659
MYB	4602	CSRP1	1465
MAX	4149	ZNF296	162979
MAX	4149	YBX1	4904
MAX	4149	WT1	7490
MAX	4149	USP31	57478
MAX	4149	USP3	9960
MAX	4149	UNC93B1	81622
MAX	4149	UBXN10	127733
MAX	4149	TUBA4A	7277
MAX	4149	TTLL11	158135
MAX	4149	TSPAN4	7106
MAX	4149	TP53INP1	94241
MAX	4149	TNFRSF21	27242
MAX	4149	TLE3	7090
MAX	4149	TGIF2	60436
MAX	4149	TESK2	10420
MAX	4149	TERT	7015
MAX	4149	TEF	7008
MAX	4149	TAF4B	6875
MAX	4149	SYNGAP1	8831
MAX	4149	STXBP2	6813
MAX	4149	STEAP3	55240
MAX	4149	SP9	100131390
MAX	4149	SOCS2	8835
MAX	4149	SLC6A15	55117
MAX	4149	SLC4A2	6522
MAX	4149	SLC43A1	8501
MAX	4149	SLC31A2	1318
MAX	4149	SIM2	6493
MAX	4149	SFXN2	118980
MAX	4149	SERF2	10169
MAX	4149	RSU1	6251
MAX	4149	RREB1	6239
MAX	4149	RPS28	6234
MAX	4149	RPS12	6206
MAX	4149	RNF125	54941
MAX	4149	RHEBL1	121268
MAX	4149	REPIN1	29803
MAX	4149	RDH5	5959
MAX	4149	RCOR2	283248
MAX	4149	RAPGEF3	10411
MAX	4149	RAB3IL1	5866
MAX	4149	PYGL	5836
MAX	4149	PTBP1	5725
MAX	4149	PSD	5662
MAX	4149	PRRT2	112476
MAX	4149	PRDM2	7799
MAX	4149	PPP1R3B	79660
MAX	4149	PLP2	5355
MAX	4149	PLEKHN1	84069
MAX	4149	PLCB3	5331
MAX	4149	PER1	5187
MAX	4149	PCP2	126006
MAX	4149	PCDH8	5100
MAX	4149	NTRK1	4914
MAX	4149	NTN3	4917
MAX	4149	NPTN	27020
MAX	4149	NPM1	4869
MAX	4149	NLRP12	91662
MAX	4149	NHLRC1	378884
MAX	4149	NFIX	4784
MAX	4149	MXD4	10608
MAX	4149	MSN	4478
MAX	4149	MEX3C	51320
MAX	4149	MEX3A	92312
MAX	4149	MET	4233
MAX	4149	MEF2D	4209
MAX	4149	MBLAC2	153364
MAX	4149	MAPRE1	22919
MAX	4149	MAP3K10	4294
MAX	4149	LYAR	55646
MAX	4149	LRRC48	83450
MAX	4149	LPCAT4	254531
MAX	4149	LOC401397	401397
MAX	4149	LOC338799	338799
MAX	4149	LINGO1	84894
MAX	4149	LEF1	51176
MAX	4149	KLHL35	283212
MAX	4149	KCNQ5	56479
MAX	4149	KCNAB2	8514
MAX	4149	KANK2	25959
MAX	4149	JAKMIP1	152789
MAX	4149	IL15RA	3601
MAX	4149	IGSF9	57549
MAX	4149	IGF2BP1	10642
MAX	4149	IFI30	10437
MAX	4149	HSPG2	3339
MAX	4149	HPDL	84842
MAX	4149	HOXD9	3235
MAX	4149	HOXB7	3217
MAX	4149	HOXB4	3214
MAX	4149	HOXB3	3213
MAX	4149	HOXA9	3205
MAX	4149	HOXA5	3202
MAX	4149	HMGN2	3151
MAX	4149	HIF1A	3091
MAX	4149	GRM8	2918
MAX	4149	GPX1	2876
MAX	4149	GPR56	9289
MAX	4149	GPR176	11245
MAX	4149	GNB2	2783
MAX	4149	GFOD1	54438
MAX	4149	G6PC3	92579
MAX	4149	FOXD3	27022
MAX	4149	FKBP10	60681
MAX	4149	FJX1	24147
MAX	4149	FBXL2	25827
MAX	4149	FAM83H	286077
MAX	4149	FAM129B	64855
MAX	4149	FABP3	2170
MAX	4149	EZR	7430
MAX	4149	ETV4	2118
MAX	4149	ETV1	2115
MAX	4149	EPB41	2035
MAX	4149	ENO3	2027
MAX	4149	EN2	2020
MAX	4149	EN1	2019
MAX	4149	EML2	24139
MAX	4149	EME1	146956
MAX	4149	ELOVL4	6785
MAX	4149	ELK1	2002
MAX	4149	EIF3H	8667
MAX	4149	EFNB1	1947
MAX	4149	DVL2	1856
MAX	4149	DUSP7	1849
MAX	4149	DUSP2	1844
MAX	4149	DOHH	83475
MAX	4149	DHX40	79665
MAX	4149	CPEB1	64506
MAX	4149	CHRM1	1128
MAX	4149	CENPM	79019
MAX	4149	CDKN2C	1031
MAX	4149	CDK6	1021
MAX	4149	CDK4	1019
MAX	4149	CD63	967
MAX	4149	CCDC116	164592
MAX	4149	CBX8	57332
MAX	4149	CBX3	11335
MAX	4149	CAMKK1	84254
MAX	4149	CAD	790
MAX	4149	CACNB1	782
MAX	4149	CABLES1	91768
MAX	4149	C6orf52	347744
MAX	4149	C4orf19	55286
MAX	4149	C20orf72	92667
MAX	4149	C2	717
MAX	4149	C19orf48	84798
MAX	4149	C12orf61	283416
MAX	4149	BZRAP1	9256
MAX	4149	BATF3	55509
MAX	4149	BARHL1	56751
MAX	4149	BAG4	9530
MAX	4149	ATP6V1H	51606
MAX	4149	ATP6V0E1	8992
MAX	4149	ASS1	445
MAX	4149	ASPHD1	253982
MAX	4149	AGMAT	79814
LEF1	51176	MYC	4609
LEF1	51176	MMP7	4316
LEF1	51176	MITF	4286
LEF1	51176	CCND1	595
JUN	3725	ZNF219	51222
JUN	3725	ZC3H12A	80149
JUN	3725	VEGFA	7422
JUN	3725	TRPV3	162514
JUN	3725	TPPP2	122664
JUN	3725	TNXB	7148
JUN	3725	TNFRSF12A	51330
JUN	3725	TNC	3371
JUN	3725	SYNGAP1	8831
JUN	3725	STARD13	90627
JUN	3725	SPTBN4	57731
JUN	3725	SNCG	6623
JUN	3725	SLC38A6	145389
JUN	3725	SERPINE1	5054
JUN	3725	S100A2	6273
JUN	3725	RAB27B	5874
JUN	3725	PTPRR	5801
JUN	3725	PRNP	5621
JUN	3725	NTS	4922
JUN	3725	NPAS4	266743
JUN	3725	NDRG4	65009
JUN	3725	MMP7	4316
JUN	3725	MMP3	4314
JUN	3725	MMP2	4313
JUN	3725	MEF2D	4209
JUN	3725	ME1	4199
JUN	3725	LIMA1	51474
JUN	3725	LHX6	26468
JUN	3725	KCNN3	3782
JUN	3725	KCNK9	51305
JUN	3725	ITGA5	3678
JUN	3725	GSTP1	2950
JUN	3725	GLTSCR2	29997
JUN	3725	FERMT3	83706
JUN	3725	EXD1	161829
JUN	3725	ETS1	2113
JUN	3725	DVL2	1856
JUN	3725	DUSP2	1844
JUN	3725	DDR1	780
JUN	3725	CMIP	80790
JUN	3725	CLDN7	1366
JUN	3725	CLDN6	9074
JUN	3725	CIITA	4261
JUN	3725	CDKN1A	1026
JUN	3725	CCND2	894
JUN	3725	CCND1	595
JUN	3725	ASB2	51676
JUN	3725	APP	351
HNF4A	3172	ZNF219	51222
HNF4A	3172	ZMYND15	84225
HNF4A	3172	ZDHHC19	131540
HNF4A	3172	TMEM59L	25789
HNF4A	3172	RIPPLY1	92129
HNF4A	3172	PLEKHG6	55200
HNF4A	3172	PLEKHG2	64857
HNF4A	3172	PKLR	5313
HNF4A	3172	PDLIM2	64236
HNF4A	3172	NR1H3	10062
HNF4A	3172	LOC151534	151534
HNF4A	3172	LGI4	163175
HNF4A	3172	KCNAB2	8514
HNF4A	3172	CORO2A	7464
HNF4A	3172	CLIC1	1192
HNF4A	3172	ABCB4	5244
HNF1A	6927	HNF4G	3174
HIF1A	3091	VEGFA	7422
HIF1A	3091	TGFB3	7043
HIF1A	3091	SLC2A1	6513
HIF1A	3091	FIGF	2277
GLI2	2736	GLI1	2735
GATA2	2624	MIR4280	100422887
GATA2	2624	ENO1	2023
GATA2	2624	EFNA3	1944
GATA2	2624	DNMT3A	1788
GATA1	2623	ZNF219	51222
GATA1	2623	TFR2	7036
GATA1	2623	TCP11L2	255394
GATA1	2623	SNX22	79856
GATA1	2623	SLC6A9	6536
GATA1	2623	SH2B3	10019
GATA1	2623	NOS3	4846
GATA1	2623	MIR1205	100302161
GATA1	2623	LOC254100	254100
GATA1	2623	KIAA0182	23199
GATA1	2623	KEL	3792
GATA1	2623	INHA	3623
GATA1	2623	HERC1	8925
GATA1	2623	GNB1L	54584
GATA1	2623	DQX1	165545
GATA1	2623	CRIP1	1396
GATA1	2623	C22orf29	79680
GATA1	2623	C14orf80	283643
GATA1	2623	ASIC4	55515
FOS	2353	ZYX	7791
FOS	2353	TUBB6	84617
FOS	2353	TNXB	7148
FOS	2353	SYTL2	54843
FOS	2353	SPTBN4	57731
FOS	2353	SLC22A18	5002
FOS	2353	SLC1A5	6510
FOS	2353	S100A2	6273
FOS	2353	RIN1	9610
FOS	2353	RHOBTB2	23221
FOS	2353	PTPN4	5775
FOS	2353	OSBPL10	114884
FOS	2353	NUAK1	9891
FOS	2353	NTS	4922
FOS	2353	NPAS4	266743
FOS	2353	NDRG4	65009
FOS	2353	MMP9	4318
FOS	2353	MMP3	4314
FOS	2353	MMP2	4313
FOS	2353	MACC1	346389
FOS	2353	LDB3	11155
FOS	2353	KRT16	3868
FOS	2353	KCNK9	51305
FOS	2353	HLA-DPA1	3113
FOS	2353	GSTP1	2950
FOS	2353	GLTSCR2	29997
FOS	2353	EXD1	161829
FOS	2353	CLIC1	1192
